sample_id,raw_index,true_cte_idx,true_he_idx,true_cte,true_he,pred_cte_idx,pred_he_idx,pred_cte,pred_he,cte_logit_0,cte_logit_1,cte_logit_2,cte_logit_3,cte_logit_4,he_logit_0,he_logit_1,he_logit_2,cte_prob_0,cte_prob_1,cte_prob_2,cte_prob_3,cte_prob_4,he_prob_0,he_prob_1,he_prob_2,correct_cte,correct_he
10,5250,3,0,1,-1,4,0,2,-1,-0.3938394784927368,-0.7140408158302307,-0.7817279696464539,0.19196414947509766,0.4453011453151703,1.3967485427856445,-0.8524813652038574,-0.6225697994232178,0.15348482131958008,0.11143042147159576,0.1041376143693924,0.2757253646850586,0.35522177815437317,0.8076067566871643,0.08518670499324799,0.10720650106668472,0,1
11,1450,3,1,1,0,3,1,1,0,-0.7830450534820557,-0.6677283048629761,-0.7550920844078064,1.1004172563552856,-0.45896798372268677,-0.43877893686294556,0.5616930723190308,0.011032141745090485,0.09001253545284271,0.10101465880870819,0.09256415069103241,0.5919435024261475,0.12446516752243042,0.18912239372730255,0.5143306851387024,0.29654693603515625,1,1
12,3587,4,2,2,1,4,2,2,1,-1.3910081386566162,-0.1919836401939392,-1.3334898948669434,-1.102978229522705,1.094085454940796,-0.3271171450614929,-0.7947649359703064,-0.11668795347213745,0.05344128981232643,0.17725832760334015,0.0566052570939064,0.07127983868122101,0.6414153575897217,0.3495670258998871,0.21899467706680298,0.43143826723098755,1,1
13,4148,4,0,2,-1,4,0,2,-1,-0.07028154283761978,-0.7233335375785828,-0.9570114612579346,-0.3475858271121979,0.8061765432357788,0.8591378927230835,-0.6757237911224365,-0.482946515083313,0.1963612288236618,0.10219717025756836,0.08090098947286606,0.14880722761154175,0.471733421087265,0.6771462559700012,0.1459151953458786,0.17693862318992615,1,1
14,3073,0,0,-2,-1,0,0,-2,-1,1.5577524900436401,-0.5172819495201111,-0.2446012645959854,-0.6794314384460449,-0.9061238765716553,1.0634576082229614,0.14654165506362915,-0.5804466009140015,0.6746155619621277,0.08469941467046738,0.11125103384256363,0.07202108949422836,0.0574127659201622,0.6277565360069275,0.25094565749168396,0.12129773944616318,1,1
15,4012,3,0,1,-1,3,0,1,-1,-0.4210466742515564,-1.2464025020599365,-0.6402024626731873,0.920770525932312,-0.5642186403274536,1.3915685415267944,-0.7418660521507263,-0.5307698845863342,0.14421960711479187,0.06317958980798721,0.11583668738603592,0.5517826676368713,0.12498141825199127,0.7907048463821411,0.09364304691553116,0.11565206944942474,1,1
16,3171,1,0,-1,-1,1,0,-1,-1,-0.76188063621521,0.9928447008132935,-0.18913620710372925,-1.0702074766159058,-0.8958337306976318,0.420432984828949,-0.6546381711959839,-0.40949153900146484,0.09838362783193588,0.5688403248786926,0.17444664239883423,0.07228001207113266,0.086049385368824,0.5626335740089417,0.19201192259788513,0.24535447359085083,1,1
17,4341,0,2,-2,1,0,2,-2,1,0.9847602844238281,0.13053905963897705,-0.23788712918758392,-0.7607867121696472,-0.8249028921127319,-1.0796809196472168,-0.35442036390304565,1.2188304662704468,0.48583242297172546,0.20677733421325684,0.14305315911769867,0.08480179309844971,0.07953526824712753,0.07677769660949707,0.1585666388273239,0.7646557092666626,1,1
18,2826,4,1,2,0,4,1,2,0,-0.6216888427734375,-0.6236011385917664,-1.2696839570999146,-0.6683326363563538,0.8947032690048218,-0.5491695404052734,0.27044230699539185,-0.7213908433914185,0.12451177090406418,0.12427390366792679,0.0651312917470932,0.11883743107318878,0.567245602607727,0.24322545528411865,0.5520290732383728,0.20474545657634735,1,1
19,943,4,2,2,1,4,2,2,1,-1.4710285663604736,-0.15186423063278198,-1.319084644317627,-1.1468676328659058,1.118181824684143,-0.3936208486557007,-0.972745418548584,0.07647857069969177,0.04852834716439247,0.1815103441476822,0.05649161711335182,0.0671083927154541,0.6463612914085388,0.3164014220237732,0.17730778455734253,0.5062907338142395,1,1
20,4327,4,1,2,0,4,1,2,0,-0.9635766744613647,-0.5680873990058899,-1.5957716703414917,-0.8875246047973633,1.0751291513442993,-0.5228108167648315,0.015840131789445877,-0.7840560674667358,0.08491691946983337,0.1261110156774521,0.04512689262628555,0.09162694960832596,0.652218222618103,0.28704407811164856,0.49190554022789,0.22105036675930023,1,1
21,3120,0,0,-2,-1,0,0,-2,-1,1.7655773162841797,-0.827501118183136,-0.12278243154287338,-0.6771421432495117,-1.291398286819458,1.1695330142974854,0.37619549036026,-0.6466788053512573,0.7352599501609802,0.05498969182372093,0.11125939339399338,0.06391184031963348,0.034579068422317505,0.6192052960395813,0.2800867557525635,0.10070797801017761,1,1
22,2221,4,2,2,1,4,2,2,1,-1.5316940546035767,-0.3328055441379547,-0.9692255258560181,-0.7039150595664978,1.1287733316421509,-0.9111949801445007,-0.8450454473495483,0.599172830581665,0.044125501066446304,0.14633908867835999,0.07744023203849792,0.1009693518280983,0.6311258673667908,0.151589035987854,0.16195568442344666,0.686455249786377,1,1
23,3804,1,0,-1,-1,1,0,-1,-1,-0.6848517060279846,0.4259859621524811,-0.12075358629226685,-0.858954668045044,-0.3229508101940155,0.8929466009140015,-0.9490091800689697,-0.39239951968193054,0.1238998994231224,0.3762717843055725,0.21779890358448029,0.1041019931435585,0.17792727053165436,0.6968340277671814,0.11045315861701965,0.19271281361579895,1,1
24,1324,1,1,-1,0,1,1,-1,0,-0.9275768995285034,1.2587940692901611,-0.5342586040496826,-1.1980183124542236,-0.6840918064117432,-0.32887333631515503,0.008918125182390213,-0.44554176926612854,0.07449641823768616,0.6632300615310669,0.11039549112319946,0.056843940168619156,0.09503412246704102,0.3037917912006378,0.4258699417114258,0.2703382968902588,1,1
25,5418,0,0,-2,-1,0,0,-2,-1,0.26012012362480164,0.023349571973085403,-0.46327710151672363,-0.6981005668640137,-0.08952444046735764,0.6428424715995789,-0.8917352557182312,-0.0731087476015091,0.29737237095832825,0.23467805981636047,0.14425575733184814,0.1140645444393158,0.20962926745414734,0.5867602229118347,0.12647423148155212,0.28676557540893555,1,1
26,3243,3,2,1,1,3,2,1,1,-1.6056731939315796,-0.042832206934690475,0.1663583368062973,0.28859439492225647,-0.11709706485271454,-0.6681298017501831,-0.47070324420928955,0.9814279079437256,0.04398772865533829,0.20992527902126312,0.2587706744670868,0.2924162447452545,0.1949000507593155,0.13471749424934387,0.16412141919136047,0.7011610865592957,1,1
27,4124,0,0,-2,-1,0,0,-2,-1,0.36046892404556274,0.327179491519928,-0.5753564834594727,-0.670083224773407,-0.5936102867126465,0.4642767310142517,-0.6840605735778809,-0.006373941898345947,0.3224249482154846,0.3118683099746704,0.1264750361442566,0.11504441499710083,0.12418733537197113,0.5149968266487122,0.16333827376365662,0.32166483998298645,1,1
28,1087,4,2,2,1,4,2,2,1,-1.6055667400360107,-0.08517727255821228,-1.402674913406372,-1.2698092460632324,1.167155146598816,-0.5181125402450562,-1.1707077026367188,0.21676623821258545,0.041322190314531326,0.1890079379081726,0.05061720311641693,0.05780971795320511,0.6612430214881897,0.27732160687446594,0.14439934492111206,0.5782790780067444,1,1
29,4304,1,2,-1,1,1,2,-1,1,-1.3678101301193237,1.0361350774765015,-0.31372886896133423,-1.3110473155975342,0.13544808328151703,-0.963003396987915,-1.2127950191497803,1.2181711196899414,0.048802368342876434,0.540083646774292,0.14003047347068787,0.05165266618132591,0.2194308191537857,0.09402327239513397,0.07324065268039703,0.8327361345291138,1,1
30,4847,1,2,-1,1,1,2,-1,1,-1.0227357149124146,1.404249668121338,-0.3046215772628784,-1.35499107837677,-0.40292981266975403,-1.0801208019256592,-0.7181481719017029,0.8517100811004639,0.0589931420981884,0.6680790185928345,0.12096910923719406,0.042316026985645294,0.10964271426200867,0.1070859283208847,0.15379248559474945,0.7391216158866882,1,1
31,3669,4,0,2,-1,4,0,2,-1,-0.4595932960510254,-1.144740343093872,-0.9091958999633789,-0.6068503856658936,1.1969420909881592,0.6458240747451782,-0.4811367988586426,-0.51910001039505,0.121269591152668,0.061121828854084015,0.07735563814640045,0.1046643927693367,0.6355885863304138,0.6112608909606934,0.1980586051940918,0.190680593252182,1,1
32,2066,1,1,-1,0,1,1,-1,0,-1.053022027015686,1.1634678840637207,-0.7086851000785828,-1.2656071186065674,-0.33259519934654236,-0.690251886844635,-0.13939033448696136,-0.285273015499115,0.06920452415943146,0.6349561810493469,0.09765130281448364,0.05595126003026962,0.14223673939704895,0.236182302236557,0.40971651673316956,0.3541012406349182,1,1
33,3110,2,2,0,1,2,2,0,1,-1.2663859128952026,-0.657281219959259,1.2027188539505005,-0.7997084856033325,-0.16479900479316711,-0.25876379013061523,-0.5323832035064697,0.2474011480808258,0.051936518400907516,0.09550005197525024,0.613467276096344,0.08282247930765152,0.1562737226486206,0.2924371063709259,0.22243395447731018,0.48512887954711914,1,1
34,1895,1,1,-1,0,1,1,-1,0,-0.8825443983078003,1.139514684677124,-0.4863925576210022,-1.1640020608901978,-0.6531457901000977,-0.325187087059021,0.07640765607357025,-0.4653043746948242,0.08297045528888702,0.6267473697662354,0.12330196052789688,0.06261637061834335,0.1043638214468956,0.29731273651123047,0.4442463517189026,0.25844094157218933,1,1
35,4699,3,2,1,1,2,2,0,1,-1.1347144842147827,0.6751744747161865,1.0397021770477295,-0.6625893115997314,-0.38162344694137573,-0.8146766424179077,-1.038824200630188,1.5887662172317505,0.05093265324831009,0.31118667125701904,0.4480571150779724,0.08166529983282089,0.10815820842981339,0.07775814831256866,0.06214408576488495,0.8600978255271912,0,1
36,2217,1,2,-1,1,1,2,-1,1,-1.403382658958435,1.0015288591384888,-0.4589790105819702,-1.353257417678833,0.23381486535072327,-0.9416587352752686,-1.2614535093307495,1.1592423915863037,0.047982633113861084,0.531525194644928,0.1233767494559288,0.05044906586408615,0.2466663271188736,0.10101182758808136,0.07336470484733582,0.8256233930587769,1,1
37,2566,4,1,2,0,4,1,2,0,-1.1122652292251587,-0.45088157057762146,-1.6247048377990723,-0.9933142066001892,1.1368669271469116,-0.5204710960388184,-0.16310761868953705,-0.7142195701599121,0.07070973515510559,0.13699808716773987,0.042357418686151505,0.0796414241194725,0.6702933311462402,0.30736881494522095,0.43940073251724243,0.25323042273521423,1,1
38,1165,3,2,1,1,2,2,0,1,-1.0148426294326782,-0.29403913021087646,1.229872226715088,-0.24161791801452637,-0.8901052474975586,-0.6528513431549072,-1.0037949085235596,1.4919923543930054,0.06331758946180344,0.1301863193511963,0.5975738763809204,0.13719287514686584,0.071729376912117,0.09761118143796921,0.06872056424617767,0.8336682915687561,0,1
39,4666,1,1,-1,0,1,1,-1,0,-0.8016422390937805,0.7135981917381287,-0.9499467015266418,-1.0652655363082886,0.014133363962173462,-0.8326643705368042,0.3793201148509979,-0.5891437530517578,0.10591116547584534,0.4819503426551819,0.09131327271461487,0.0813676193356514,0.23945757746696472,0.17743460834026337,0.5962062478065491,0.22635911405086517,1,1
40,535,2,0,0,-1,4,0,2,-1,-0.9754432439804077,-1.0986946821212769,0.2008669227361679,-0.6070924401283264,0.32403579354286194,0.18298543989658356,-0.021499376744031906,-0.3271562159061432,0.09766422212123871,0.08633921295404434,0.31666532158851624,0.14115887880325317,0.35817235708236694,0.4139968156814575,0.33743518590927124,0.24856804311275482,0,1
41,5313,3,0,1,-1,3,0,1,-1,-0.4819105863571167,-0.7484956383705139,-0.7263888716697693,0.7450699806213379,-0.6282250881195068,0.7617080211639404,-0.5828919410705566,-0.0838032141327858,0.14654365181922913,0.11225111037492752,0.11476023495197296,0.499847948551178,0.12659701704978943,0.5917223691940308,0.15422886610031128,0.25404879450798035,1,1
42,3597,1,0,-1,-1,1,0,-1,-1,-0.43617546558380127,0.6012789011001587,-0.25923869013786316,-0.8959622979164124,-0.5582830905914307,0.6058942079544067,-0.981705904006958,-0.11838358640670776,0.15309128165245056,0.43202728033065796,0.18272297084331512,0.09666462242603302,0.1354939192533493,0.5920347571372986,0.12102113664150238,0.2869441509246826,1,1
43,1940,0,1,-2,0,0,1,-2,0,1.9027725458145142,-0.512713611125946,0.07255768775939941,-0.6929342150688171,-1.469762921333313,-0.18430598080158234,0.44018709659576416,0.2302376925945282,0.7360525131225586,0.06574708968400955,0.11804744601249695,0.05490446835756302,0.025248480960726738,0.22825948894023895,0.42622876167297363,0.345511794090271,1,1
44,3279,0,2,-2,1,0,2,-2,1,1.4698739051818848,-0.06244274601340294,-0.18032708764076233,-0.7230352163314819,-0.9751952886581421,-1.0705729722976685,-0.25423431396484375,1.1385399103164673,0.6225263476371765,0.13448724150657654,0.11953210830688477,0.06946872919797897,0.053985562175512314,0.08084181696176529,0.18288052082061768,0.7362776398658752,1,1
45,521,0,1,-2,0,0,1,-2,0,2.0386528968811035,-0.7043372988700867,0.12086133658885956,-0.6975842714309692,-1.6890499591827393,-0.001970455050468445,0.5979459881782532,0.12880563735961914,0.7691299915313721,0.049514707177877426,0.11300910264253616,0.0498502217233181,0.01849604956805706,0.25241824984550476,0.45989757776260376,0.28768423199653625,1,1
46,787,1,2,-1,1,1,2,-1,1,-1.2811644077301025,1.1345303058624268,-0.4113733768463135,-1.361513614654541,-0.039625078439712524,-0.884411096572876,-0.9923694133758545,0.8478357791900635,0.05272123962640762,0.5903485417366028,0.12581460177898407,0.04865084961056709,0.18246489763259888,0.13243266940116882,0.11888016760349274,0.7486871480941772,1,1
47,2701,1,1,-1,0,1,0,-1,-1,-0.6207374930381775,1.128847360610962,-0.33504021167755127,-1.099291205406189,-1.0228893756866455,-0.1715516448020935,-0.358329713344574,-0.23776623606681824,0.10670693963766098,0.6138011813163757,0.14199382066726685,0.06612405925989151,0.07137405127286911,0.361590713262558,0.29998573660850525,0.33842360973358154,1,0
48,3149,4,2,2,1,4,2,2,1,-1.3835352659225464,-0.8397635817527771,-1.2415046691894531,-0.6497504711151123,1.3662691116333008,-0.9029477834701538,-0.7133134603500366,0.41054174304008484,0.04630138725042343,0.07975374162197113,0.05336753651499748,0.09644344449043274,0.7241339683532715,0.16869273781776428,0.20391707122325897,0.6273901462554932,1,1
49,4015,0,2,-2,1,0,2,-2,1,1.3608591556549072,-0.07907681167125702,-0.1855047643184662,-0.6494623422622681,-0.9756890535354614,-1.0685467720031738,-0.2680026590824127,1.1279324293136597,0.5950360298156738,0.14098958671092987,0.1267552524805069,0.0797024518251419,0.05751660093665123,0.08183273673057556,0.18222124874591827,0.7359459400177002,1,1
50,472,2,2,0,1,2,2,0,1,-1.3425909280776978,-0.5682447552680969,1.587909460067749,-0.726264476776123,-0.7335425615310669,-0.4515286684036255,-0.9102672934532166,1.1432164907455444,0.03906711935997009,0.08474336564540863,0.7320008277893066,0.072356678545475,0.07183196395635605,0.15245869755744934,0.09636616706848145,0.7511751651763916,1,1
51,4031,4,1,2,0,4,1,2,0,-0.5249897241592407,-0.4777699410915375,-1.0321701765060425,-0.38986173272132874,0.7821851968765259,-0.17166732251644135,0.019043609499931335,-0.4970347583293915,0.13349449634552002,0.1399492770433426,0.08038920164108276,0.15280893445014954,0.4933580756187439,0.3410209119319916,0.41267266869544983,0.2463064044713974,1,1
52,311,1,2,-1,1,1,2,-1,1,-1.2431628704071045,1.1248502731323242,-0.4812179207801819,-1.3315075635910034,-0.07948172092437744,-0.8858303427696228,-0.8547037243843079,0.6618753671646118,0.05575459077954292,0.5952448844909668,0.11945082992315292,0.05104026943445206,0.17850933969020844,0.14853790402412415,0.1532340794801712,0.6982280611991882,1,1
53,2623,3,2,1,1,3,2,1,1,-1.3744653463363647,-0.018742728978395462,-0.0893876850605011,0.13054269552230835,-0.050834186375141144,-0.31359928846359253,-0.3952658772468567,0.5407912731170654,0.059681035578250885,0.2315363585948944,0.21574386954307556,0.26881471276283264,0.22422397136688232,0.23410864174365997,0.21574965119361877,0.5501416921615601,1,1
54,2170,0,2,-2,1,0,2,-2,1,0.9075567126274109,0.2828202247619629,-0.32928115129470825,-0.7636024951934814,-0.8691380023956299,-1.126922369003296,-0.319632351398468,1.146826982498169,0.45810019969940186,0.24526798725128174,0.13298681378364563,0.0861361026763916,0.07750893384218216,0.07717487961053848,0.17301252484321594,0.7498126029968262,1,1
55,1451,2,2,0,1,2,2,0,1,-0.7708473205566406,0.3780142366886139,1.3046514987945557,-0.7299671769142151,-0.23003262281417847,-0.8453842997550964,-1.104755163192749,1.6965636014938354,0.0671941265463829,0.21197056770324707,0.5354377627372742,0.06999795883893967,0.1153995543718338,0.0690801814198494,0.05329791083931923,0.8776218295097351,1,1
56,1449,0,2,-2,1,0,2,-2,1,1.4230248928070068,-0.036172088235616684,-0.20570823550224304,-0.7063045501708984,-0.9840052127838135,-0.9971456527709961,-0.2026190608739853,1.0476154088974,0.6106496453285217,0.14192894101142883,0.11979599297046661,0.07261662930250168,0.05500880628824234,0.09140177071094513,0.2023080736398697,0.7062901258468628,1,1
57,11,4,2,2,1,4,2,2,1,-1.3874746561050415,-0.15628734230995178,-0.8588327765464783,-0.7518466711044312,0.9108084440231323,-0.69817054271698,-0.7520920038223267,0.42319077253341675,0.05565697327256203,0.19064150750637054,0.09442909806966782,0.10509191453456879,0.5541805028915405,0.19934076070785522,0.188876673579216,0.6117826104164124,1,1
58,2182,2,2,0,1,2,2,0,1,-1.4611250162124634,-0.7185482382774353,1.5011788606643677,-0.8691061735153198,-0.3141842782497406,-0.2124468833208084,-0.78187096118927,0.5155223608016968,0.03649634122848511,0.07669135183095932,0.7059298753738403,0.06597203016281128,0.11491040140390396,0.2749728858470917,0.15559373795986176,0.569433331489563,1,1
59,5281,3,1,1,0,3,1,1,0,-0.2919570505619049,-0.84198397397995,-0.6639416813850403,0.8161159753799438,-0.706525444984436,0.04106839746236801,0.2028837651014328,0.04438116401433945,0.16791367530822754,0.0968751609325409,0.11575376987457275,0.5085293650627136,0.1109280213713646,0.3145681321620941,0.36981987953186035,0.31561195850372314,1,1
60,3743,4,2,2,1,4,2,2,1,-1.5981407165527344,-0.15966209769248962,-1.4287201166152954,-1.238145112991333,1.2176316976547241,-0.5045561194419861,-1.184074878692627,0.22999092936515808,0.04075261950492859,0.17174294590950012,0.048276305198669434,0.05841168761253357,0.6808164119720459,0.2784430682659149,0.14113187789916992,0.5804250240325928,1,1
61,5305,1,0,-1,-1,1,0,-1,-1,-0.6788015365600586,0.2722713351249695,0.05718209594488144,-0.725493848323822,-0.22339606285095215,1.0989941358566284,-0.9289819002151489,-0.4392523765563965,0.12184403836727142,0.31539151072502136,0.2543536126613617,0.11628563702106476,0.19212523102760315,0.7427440285682678,0.09774630516767502,0.15950974822044373,1,1
62,2320,0,1,-2,0,0,2,-2,1,1.4275188446044922,-0.21895122528076172,-0.18104897439479828,-0.608959436416626,-0.9224392175674438,-0.1993960589170456,0.1293521523475647,0.2523581385612488,0.6177554130554199,0.11905939877033234,0.12365862727165222,0.08060932159423828,0.058917295187711716,0.2525064945220947,0.3507891297340393,0.3967043161392212,1,0
63,4754,0,0,-2,-1,0,0,-2,-1,1.7566862106323242,-0.7286400198936462,-0.0786375030875206,-0.6031272411346436,-1.3040273189544678,0.7669860124588013,0.3891993761062622,-0.37662145495414734,0.722463846206665,0.06018006056547165,0.11527766287326813,0.06822792440652847,0.03385050222277641,0.4989910125732422,0.34199681878089905,0.15901213884353638,1,1
64,2594,0,2,-2,1,1,2,-1,1,-0.9954606294631958,1.2894611358642578,-0.30644357204437256,-1.2100027799606323,-0.5485005378723145,-0.8409644365310669,-0.481589138507843,0.3605310022830963,0.06584520637989044,0.6469236016273499,0.1311476081609726,0.053131189197301865,0.10295238345861435,0.17368590831756592,0.24879363179206848,0.577520489692688,0,1
65,1534,4,2,2,1,4,2,2,1,-1.669474482536316,-0.144728422164917,-1.3261888027191162,-1.168690800666809,1.2011997699737549,-0.6954667568206787,-1.1404633522033691,0.3289661109447479,0.03801923990249634,0.17465947568416595,0.05359082669019699,0.0627322569489479,0.670998215675354,0.2259202003479004,0.1447756439447403,0.6293041706085205,1,1
66,3399,4,0,2,-1,4,0,2,-1,-0.5893564224243164,-1.1777846813201904,-1.0089023113250732,-0.6562631130218506,1.2527835369110107,0.5902903079986572,-0.4362691044807434,-0.582634449005127,0.10573223978281021,0.05870245769619942,0.0695025846362114,0.09888950735330582,0.6671732664108276,0.5996289849281311,0.21480953693389893,0.18556149303913116,1,1
67,5155,1,1,-1,0,1,1,-1,0,-1.0888437032699585,1.0562734603881836,-0.7783573865890503,-1.242857575416565,-0.16204091906547546,-0.8411900997161865,-0.09550006687641144,-0.2427290976047516,0.06997504085302353,0.5977997779846191,0.09545215219259262,0.05998682603240013,0.17678627371788025,0.20295453071594238,0.42780691385269165,0.36923855543136597,1,1
68,2744,2,0,0,-1,4,1,2,0,-0.9282248020172119,-1.0406908988952637,0.17301005125045776,-0.5204919576644897,0.2534812390804291,0.0214385986328125,0.06974060833454132,-0.32096612453460693,0.10346779227256775,0.09246168285608292,0.3112185299396515,0.15555404126644135,0.33729788661003113,0.36237815022468567,0.38031134009361267,0.2573104798793793,0,0
69,534,0,2,-2,1,0,2,-2,1,1.1571882963180542,0.05434880033135414,-0.26456040143966675,-0.6488009691238403,-0.878563642501831,-1.1155660152435303,-0.3271139860153198,1.1908167600631714,0.5352994203567505,0.17768046259880066,0.12916330993175507,0.0879560261964798,0.06990061700344086,0.07553990930318832,0.1661868840456009,0.758273184299469,1,1
70,3955,2,2,0,1,2,2,0,1,-1.2420099973678589,-0.4803563058376312,1.4677660465240479,-0.845224916934967,-0.5171809196472168,-0.3668796420097351,-0.4289120137691498,0.4839983284473419,0.046042341738939285,0.0986141711473465,0.6918280124664307,0.06846662610769272,0.09504880011081696,0.23356004059314728,0.2195119708776474,0.5469279885292053,1,1
71,1949,2,0,0,-1,4,0,2,-1,-0.7242950201034546,-0.12790685892105103,0.05867260694503784,-0.5178350806236267,0.10620127618312836,1.1652016639709473,-0.9297194480895996,-0.3827779293060303,0.11727067828178406,0.2129107117652893,0.2565830647945404,0.14416301250457764,0.269072562456131,0.7486390471458435,0.09214246273040771,0.15921849012374878,0,1
72,4056,2,2,0,1,2,2,0,1,-1.4516371488571167,-0.6311973929405212,1.6628167629241943,-0.9638766050338745,-0.44763973355293274,-0.3445049524307251,-0.8897020816802979,0.8294342756271362,0.03316699340939522,0.07533875852823257,0.7469579577445984,0.05401790514588356,0.09051833301782608,0.20770858228206635,0.1204143762588501,0.6718770265579224,1,1
73,2779,3,0,1,-1,4,0,2,-1,0.1523393988609314,-0.7395262122154236,-0.8632342219352722,-0.16104254126548767,0.4487968981266022,1.1175312995910645,-0.6564568281173706,-0.5955886840820312,0.25986573100090027,0.10651645809412003,0.09412196278572083,0.1899542361497879,0.3495416045188904,0.7407640814781189,0.12567435204982758,0.13356152176856995,0,1
74,4473,4,2,2,1,4,2,2,1,-1.1943501234054565,0.06758961081504822,-0.7662439942359924,-0.8658946752548218,0.5941073894500732,-0.46665269136428833,-0.5357030034065247,0.16371580958366394,0.07442881166934967,0.2629023790359497,0.11419975757598877,0.10336831212043762,0.44510069489479065,0.2623582184314728,0.24485360085964203,0.4927881062030792,1,1
75,2495,4,2,2,1,4,2,2,1,-1.6057225465774536,-0.15121163427829742,-1.4425411224365234,-1.2529720067977905,1.2177999019622803,-0.5050877332687378,-1.176807165145874,0.21067997813224792,0.040455255657434464,0.1732451468706131,0.047625962644815445,0.05756687745451927,0.6811068058013916,0.28116849064826965,0.14362916350364685,0.5752023458480835,1,1
76,5472,2,2,0,1,2,2,0,1,-1.321498990058899,-0.5851622223854065,1.485145092010498,-0.8313875198364258,-0.33914676308631897,-0.33505403995513916,-0.7714786529541016,0.6045522689819336,0.04176102951169014,0.08720836788415909,0.6913232803344727,0.06817479431629181,0.11153247207403183,0.2377941906452179,0.153696671128273,0.6085091233253479,1,1
